,년월,읍면동명,이용자수,이용금액,총 유동인구,업종명
30,2019-01-01,일도1동,371,22530600,6431644.472,숙박업
116,2019-03-01,일도1동,16981,879326102,15257643.28,소매업
239,2019-06-01,일도1동,8934,982606891,2957543.283,문화레저
290,2019-08-01,일도1동,1298,40123630,3217283.876,쇼핑
280,2019-07-01,일도1동,8950,889153110,3191288.0,문화레저
30,2019-01-01,일도1동,16477,954597803,16079111.18,소매업
284,2019-07-01,일도1동,308,18132650,6382576.0,숙박업
202,2019-05-01,일도1동,15545,866621474,15332136.645,소매업
401,2019-11-01,일도1동,1212,38874790,3395156.48,쇼핑
103,2019-03-01,일도1동,1454,43126485,3051528.656,쇼핑
66,2019-02-01,일도1동,1536,40296350,3026458.889,쇼핑
202,2019-05-01,일도1동,19477,533501044,18398563.974,식음료
326,2019-09-01,일도1동,1172,37543054,2995729.675,쇼핑
216,2019-06-01,일도1동,1205,38756570,2957543.283,쇼핑
72,2019-02-01,일도1동,306,16365800,6052917.778,숙박업
374,2019-09-01,일도1동,14710,864122301,14978648.375,소매업
460,2019-11-01,일도1동,19202,512720906,20370938.88,식음료
30,2019-01-01,일도1동,17796,523037767,19294933.416,식음료
322,2019-08-01,일도1동,7342,686467455,3217283.876,문화레저
453,2019-11-01,일도1동,348,21359300,6790312.96,숙박업
363,2019-09-01,일도1동,8167,1023843541,2995729.675,문화레저
245,2019-06-01,일도1동,17850,480535705,17745259.698,식음료
374,2019-09-01,일도1동,18696,474980783,17974378.05,식음료
331,2019-08-01,일도1동,17025,821321882,16086419.38,소매업
363,2019-10-01,일도1동,1230,36337440,3207583.173,쇼핑
437,2019-12-01,일도1동,1177,39409970,3592571.887,쇼핑
368,2019-09-01,일도1동,272,15202350,5991459.35,숙박업
417,2019-10-01,일도1동,20601,547187610,19245499.038,식음료
159,2019-04-01,일도1동,16092,884069775,14776105.244999949,소매업
156,2019-04-01,일도1동,8934,1253306543,2955221.04899999,문화레저
503,2019-12-01,일도1동,14824,760383388,17962859.435000002,소매업
410,2019-10-01,일도1동,386,27979050,6415166.346,숙박업
73,2019-02-01,일도1동,17482,485763316,18158753.334,식음료
417,2019-10-01,일도1동,16897,908881568,16037915.865,소매업
245,2019-06-01,일도1동,16108,852318112,14787716.415,소매업
460,2019-11-01,일도1동,15445,834037118,16975782.4,소매업
242,2019-06-01,일도1동,296,16714300,5915086.566,숙박업
288,2019-07-01,일도1동,19122,484522806,19147728.0,식음료
496,2019-12-01,일도1동,337,18292150,7185143.774,숙박업
114,2019-03-01,일도1동,8172,1105082765,3051528.656,문화레저
178,2019-05-01,일도1동,1417,42044230,3066427.329,쇼핑
201,2019-05-01,일도2동,232,12147000,27077322.71,숙박업
332,2019-08-01,일도2동,10632,351726615,139321592.95,소매업
291,2019-08-01,일도2동,895,36846560,27864318.59,쇼핑
405,2019-10-01,일도2동,894,76506700,26984933.06,문화레저
375,2019-09-01,일도2동,45739,1486247465,160288454.22,식음료
158,2019-04-01,일도2동,223,12040000,26310782.94,숙박업
243,2019-06-01,일도2동,225,11703200,26155873.53,숙박업
29,2019-01-01,일도2동,747,40436575,29792408.7,쇼핑
115,2019-03-01,일도2동,766,64367250,27636056.72,문화레저
375,2019-09-01,일도2동,10802,563516972,133573711.85000001,소매업
281,2019-07-01,일도2동,1190,77704300,27882873.21,문화레저
446,2019-11-01,일도2동,869,66984490,26769339.74,문화레저
418,2019-10-01,일도2동,49509,1651419817,161909598.35999998,식음료
217,2019-06-01,일도2동,786,56973510,26155873.53,쇼핑
246,2019-06-01,일도2동,46310,1578252505,156935241.18,식음료
199,2019-05-01,일도2동,1031,93636600,27077322.71,문화레저
203,2019-05-01,일도2동,10756,391507648,135386613.55,소매업
411,2019-10-01,일도2동,284,15956800,26984933.06,숙박업
31,2019-01-01,일도2동,11436,457786382,148962043.5,소매업
117,2019-03-01,일도2동,10697,296362245,138180283.6,소매업
364,2019-10-01,일도2동,780,42695230,26984933.06,쇼핑
364,2019-09-01,일도2동,769,58531000,26714742.37,문화레저
454,2019-11-01,일도2동,235,16409500,26769339.74,숙박업
504,2019-12-01,일도2동,47338,1755686937,168775366.62,식음료
327,2019-09-01,일도2동,717,41917700,26714742.37,쇼핑
160,2019-04-01,일도2동,42941,1520524182,157864697.64000002,식음료
73,2019-02-01,일도2동,198,28867000,27030523.58,숙박업
203,2019-05-01,일도2동,46110,1597753353,162463936.26000002,식음료
402,2019-11-01,일도2동,813,48098503,26769339.74,쇼핑
104,2019-03-01,일도2동,791,40599100,27636056.72,쇼핑
160,2019-04-01,일도2동,10748,327203103,131553914.7,소매업
497,2019-12-01,일도2동,268,18450000,28129227.77,숙박업
74,2019-02-01,일도2동,41339,1482282643,162183141.47999996,식음료
461,2019-11-01,일도2동,10110,352286507,133846698.69999999,소매업
240,2019-06-01,일도2동,1037,83746100,26155873.53,문화레저
179,2019-05-01,일도2동,907,37624740,27077322.71,쇼핑
504,2019-12-01,일도2동,10460,382195240,112516911.08,소매업
73,2019-02-01,일도2동,601,48982250,27030523.58,문화레저
31,2019-01-01,일도2동,46242,1650269780,178754452.2,식음료
253,2019-07-01,일도2동,824,38990630,27882873.21,쇼핑
438,2019-12-01,일도2동,765,31916550,28129227.77,쇼핑
332,2019-08-01,일도2동,51263,1684725232,167185911.54,식음료
74,2019-02-01,일도2동,10086,412362638,135152617.89999998,소매업
289,2019-07-01,일도2동,10087,276745195,139414366.05,소매업
285,2019-07-01,일도2동,222,11937400,27882873.21,숙박업
117,2019-03-01,일도2동,44434,1572257048,165816340.32,식음료
115,2019-03-01,일도2동,217,25610000,27636056.72,숙박업
142,2019-04-01,일도2동,843,49985000,26310782.94,쇼핑
327,2019-08-01,일도2동,250,13393000,27864318.59,숙박업
323,2019-08-01,일도2동,971,70356000,27864318.59,문화레저
487,2019-12-01,일도2동,726,61052810,28129227.77,문화레저
157,2019-04-01,일도2동,836,73238000,26310782.94,문화레저
31,2019-01-01,일도2동,256,28331000,29792408.7,숙박업
418,2019-10-01,일도2동,10917,372973414,134924665.29999998,소매업
31,2019-01-01,일도2동,701,46161700,29792408.7,문화레저
246,2019-06-01,일도2동,10297,320809426,130779367.65,소매업
289,2019-07-01,일도2동,48845,1621576032,167297239.26000002,식음료
369,2019-09-01,일도2동,232,14975000,26714742.37,숙박업
461,2019-11-01,일도2동,45654,1617462281,160616038.44,식음료
67,2019-02-01,일도2동,726,37885133,27030523.58,쇼핑
505,2019-12-01,정방동,63036,2494044538,27989704.998,식음료
32,2019-01-01,정방동,3292,643873554,10982516.45599998,숙박업
419,2019-10-01,정방동,64169,2540027206,29647126.368,식음료
365,2019-09-01,정방동,2968,393124630,8731392.108,문화레저
74,2019-02-01,정방동,2645,458424430,9046498.428,숙박업
74,2019-02-01,정방동,2570,395311270,4523249.214,문화레저
376,2019-09-01,정방동,21135,1069180733,21828480.269999996,소매업
505,2019-12-01,정방동,25081,1153859760,23324754.165,소매업
292,2019-08-01,정방동,1716,104077860,4918599.721,쇼핑
328,2019-09-01,정방동,1420,97087030,4365696.054,쇼핑
462,2019-11-01,정방동,60585,2465777893,26831111.531999998,식음료
419,2019-10-01,정방동,23914,1067912816,24705938.64,소매업
159,2019-04-01,정방동,2749,426171023,8837622.74,숙박업
406,2019-10-01,정방동,3396,471697500,9882375.456,문화레저
116,2019-03-01,정방동,2834,348517859,9393331.456,숙박업
439,2019-12-01,정방동,1467,96798230,4664950.833,쇼핑
462,2019-11-01,정방동,23383,1079788245,22359259.61,소매업
75,2019-02-01,정방동,20115,847981040,22616246.07,소매업
286,2019-07-01,정방동,3337,375797571,9296589.894,숙박업
412,2019-10-01,정방동,3321,407305657,9882375.456,숙박업
365,2019-10-01,정방동,1708,113524640,4941187.728,쇼핑
241,2019-06-01,정방동,3364,406539118,8501416.654,문화레저
254,2019-07-01,정방동,1819,108121680,4648294.947,쇼핑
333,2019-08-01,정방동,73477,2762927548,29511598.326,식음료
204,2019-05-01,정방동,20667,889434662,23870461.07,소매업
75,2019-02-01,정방동,57721,2365816682,27139495.284,식음료
290,2019-07-01,정방동,22297,856678262,23241474.735,소매업
324,2019-08-01,정방동,2972,289290730,4918599.721,문화레저
180,2019-05-01,정방동,1831,122093739,4774092.214,쇼핑
370,2019-09-01,정방동,2965,290806775,8731392.108,숙박업
328,2019-08-01,정방동,3928,381303831,9837199.442,숙박업
488,2019-12-01,정방동,3262,519430030,9329901.666,문화레저
161,2019-04-01,정방동,20143,884736692,22094056.85,소매업
290,2019-07-01,정방동,66344,2470910129,27889769.682,식음료
68,2019-02-01,정방동,1690,115289850,4523249.214,쇼핑
105,2019-03-01,정방동,1671,124646500,4696665.728,쇼핑
204,2019-05-01,정방동,61524,2486352065,28644553.284,식음료
158,2019-04-01,정방동,3279,495091830,8837622.74,문화레저
498,2019-12-01,정방동,3055,400707250,9329901.666,숙박업
282,2019-07-01,정방동,3317,364646300,9296589.894,문화레저
403,2019-11-01,정방동,1551,108234740,4471851.922,쇼핑
161,2019-04-01,정방동,58554,2401243202,26512868.220000003,식음료
376,2019-09-01,정방동,58001,2215006280,26194176.323999994,식음료
118,2019-03-01,정방동,59973,2446863494,28179994.368,식음료
32,2019-01-01,정방동,2680,419241570,5491258.22799999,문화레저
30,2019-01-01,정방동,1887,141506478,5491258.22799999,쇼핑
143,2019-04-01,정방동,1670,126240243,4418811.37,쇼핑
247,2019-06-01,정방동,62235,2431097838,25504249.961999997,식음료
32,2019-01-01,정방동,65323,2729437759,32947549.367999937,식음료
200,2019-05-01,정방동,4188,551199711,4774092.214,문화레저
455,2019-11-01,정방동,3102,404936327,8943703.844,숙박업
32,2019-01-01,정방동,20940,1125015027,27456291.13999995,소매업
218,2019-06-01,정방동,1657,107117750,4250708.327,쇼핑
116,2019-03-01,정방동,2843,438671500,4696665.728,문화레저
202,2019-05-01,정방동,2974,380384178,9548184.428,숙박업
244,2019-06-01,정방동,3049,442927587,8501416.654,숙박업
118,2019-03-01,정방동,21218,854899116,23483328.64,소매업
447,2019-11-01,정방동,3268,499771130,4471851.922,문화레저
333,2019-08-01,정방동,26093,1109105083,24592998.605,소매업
247,2019-06-01,정방동,21169,879551071,21253541.634999998,소매업
181,2019-05-01,조천읍,199,5550850,24946637.3,쇼핑
75,2019-02-01,조천읍,612,29670000,20451253.81,문화레저
413,2019-10-01,조천읍,1398,207737552,49325987.24,숙박업
329,2019-09-01,조천읍,68,3892600,22383795.38,쇼핑
33,2019-01-01,조천읍,37503,1491220782,136629934.08,식음료
456,2019-11-01,조천읍,1385,210008828,47754208.78,숙박업
366,2019-09-01,조천읍,718,34651000,22383795.38,문화레저
75,2019-02-01,조천읍,1004,118896836,40902507.62,숙박업
203,2019-05-01,조천읍,1216,144369140,49893274.6,숙박업
162,2019-04-01,조천읍,8398,361689354,116644244.45,소매업
499,2019-12-01,조천읍,1409,222043429,48862626.44,숙박업
463,2019-11-01,조천읍,7835,339266088,119385521.95,소매업
106,2019-03-01,조천읍,102,3929500,22650471.55,쇼핑
242,2019-06-01,조천읍,869,45443600,23873282.95,문화레저
404,2019-11-01,조천읍,50,3396900,23877104.39,쇼핑
162,2019-04-01,조천읍,43970,1804522749,139973093.34,식음료
119,2019-03-01,조천읍,7610,312956876,113252357.75,소매업
506,2019-12-01,조천읍,44996,1660929772,146587879.32,식음료
33,2019-01-01,조천읍,6485,290213446,113858278.4,소매업
201,2019-05-01,조천읍,851,65444150,49893274.6,문화레저
33,2019-01-01,조천읍,1123,119179432,45543311.36,숙박업
144,2019-04-01,조천읍,126,5177800,23328848.89,쇼핑
119,2019-03-01,조천읍,40705,1578361707,135902829.3,식음료
205,2019-05-01,조천읍,49741,1955085114,149679823.8,식음료
76,2019-02-01,조천읍,33890,1293724926,122707522.86,식음료
219,2019-06-01,조천읍,79,4130400,23873282.95,쇼핑
334,2019-08-01,조천읍,62691,2352533706,158565222.06,식음료
440,2019-12-01,조천읍,53,2573300,24431313.22,쇼핑
291,2019-07-01,조천읍,9108,286685239,128257978.80000001,소매업
506,2019-12-01,조천읍,8491,354799585,122156566.1,소매업
420,2019-10-01,조천읍,53674,2045142533,147977961.72,식음료
255,2019-07-01,조천읍,71,3791800,25651595.76,쇼핑
117,2019-03-01,조천읍,512,25805700,45300943.1,문화레저
283,2019-07-01,조천읍,1106,47007000,25651595.76,문화레저
448,2019-11-01,조천읍,731,45631200,47754208.78,문화레저
407,2019-10-01,조천읍,794,59977600,49325987.24,문화레저
245,2019-06-01,조천읍,1311,174870665,47746565.9,숙박업
160,2019-04-01,조천읍,1173,176799832,46657697.78,숙박업
334,2019-08-01,조천읍,10101,329912570,132137685.05000001,소매업
293,2019-08-01,조천읍,79,3884450,26427537.01,쇼핑
31,2019-01-01,조천읍,47,2685600,22771655.68,쇼핑
377,2019-09-01,조천읍,7566,330676157,111918976.89999999,소매업
33,2019-01-01,조천읍,624,40547100,45543311.36,문화레저
377,2019-09-01,조천읍,43365,1623845046,134302772.28,식음료
117,2019-03-01,조천읍,1134,130029608,45300943.1,숙박업
76,2019-02-01,조천읍,5932,224538462,102256269.05,소매업
325,2019-08-01,조천읍,1205,56392400,52855074.02,문화레저
489,2019-12-01,조천읍,609,48526000,48862626.44,문화레저
463,2019-11-01,조천읍,47561,1878484181,143262626.34,식음료
287,2019-07-01,조천읍,1439,246160146,51303191.52,숙박업
159,2019-04-01,조천읍,610,38626000,46657697.78,문화레저
371,2019-09-01,조천읍,1144,178436405,44767590.76,숙박업
420,2019-10-01,조천읍,8535,379270280,123314968.10000001,소매업
366,2019-10-01,조천읍,70,3475300,24662993.62,쇼핑
248,2019-06-01,조천읍,8718,330756679,119366414.75,소매업
291,2019-07-01,조천읍,55044,2073745951,153909574.56,식음료
205,2019-05-01,조천읍,8827,327130783,124733186.5,소매업
69,2019-02-01,조천읍,55,3146500,20451253.81,쇼핑
329,2019-08-01,조천읍,1687,210596078,52855074.02,숙박업
248,2019-06-01,조천읍,51377,2015188979,143239697.7,식음료
367,2019-10-01,중문동,3743,538966540,22415949.18,쇼핑
284,2019-07-01,중문동,659,28763600,11090262.93,문화레저
145,2019-04-01,중문동,4530,667510390,20780527.16,쇼핑
202,2019-05-01,중문동,529,22277300,10975995.47,문화레저
32,2019-01-01,중문동,3617,547989885,20872379.38,쇼핑
220,2019-06-01,중문동,3450,507645700,21092900.96,쇼핑
182,2019-05-01,중문동,3573,522071230,21951990.94,쇼핑
160,2019-04-01,중문동,439,19781500,10390263.58,문화레저
330,2019-09-01,중문동,2728,437307210,20489026.9,쇼핑
76,2019-02-01,중문동,334,13238900,9248559.548,문화레저
118,2019-03-01,중문동,414,18940300,10279003.63,문화레저
256,2019-07-01,중문동,3316,491951430,22180525.86,쇼핑
243,2019-06-01,중문동,590,26571400,10546450.48,문화레저
107,2019-03-01,중문동,3831,552596450,20558007.26,쇼핑
70,2019-02-01,중문동,3250,507780660,18497119.096,쇼핑
294,2019-08-01,중문동,3602,545074000,23317219.72,쇼핑
507,2019-12-01,중문동,4515,211316266,57704293.550000004,소매업
34,2019-01-01,중문동,25679,1196201460,62617138.13999999,식음료
249,2019-06-01,중문동,4370,155675130,52732252.400000006,소매업
421,2019-10-01,중문동,28702,1493381868,67247847.54,식음료
161,2019-04-01,중문동,1854,418552518,20780527.16,숙박업
326,2019-08-01,중문동,601,27769600,11658609.86,문화레저
292,2019-07-01,중문동,28909,1375664585,66541577.58,식음료
421,2019-10-01,중문동,4427,215335048,56039872.95,소매업
408,2019-10-01,중문동,578,26021600,11207974.59,문화레저
500,2019-12-01,중문동,2023,558195637,23081717.42,숙박업
204,2019-05-01,중문동,2455,688904109,21951990.94,숙박업
206,2019-05-01,중문동,29946,1461179606,65855972.82,식음료
378,2019-09-01,중문동,24804,1147256962,61467080.7,식음료
378,2019-09-01,중문동,3837,195827872,51222567.25,소매업
163,2019-04-01,중문동,26948,1319481320,62341581.48,식음료
246,2019-06-01,중문동,2331,586427871,21092900.96,숙박업
414,2019-10-01,중문동,2469,608644228,22415949.18,숙박업
34,2019-01-01,중문동,379,17444400,10436189.69,문화레저
490,2019-12-01,중문동,368,20693000,11540858.71,문화레저
292,2019-07-01,중문동,3912,122872560,55451314.65,소매업
249,2019-06-01,중문동,29397,1513959735,63278702.88000001,식음료
335,2019-08-01,중문동,33730,1623790774,69951659.16,식음료
288,2019-07-01,중문동,2611,617694348,22180525.86,숙박업
330,2019-08-01,중문동,3106,697833479,23317219.72,숙박업
372,2019-09-01,중문동,1922,426608882,20489026.9,숙박업
449,2019-11-01,중문동,449,17495700,10983795.92,문화레저
405,2019-11-01,중문동,3241,456551910,21967591.84,쇼핑
457,2019-11-01,중문동,2036,451545120,21967591.84,숙박업
441,2019-12-01,중문동,2835,430194060,23081717.42,쇼핑
335,2019-08-01,중문동,4583,161127510,58293049.3,소매업
163,2019-04-01,중문동,4330,194453545,51951317.9,소매업
118,2019-03-01,중문동,1736,318589551,20558007.26,숙박업
464,2019-11-01,중문동,25529,1323052187,65902775.52,식음료
120,2019-03-01,중문동,26149,1204455300,61674021.78000001,식음료
34,2019-01-01,중문동,4395,211299670,52180948.449999996,소매업
507,2019-12-01,중문동,26495,1342840645,69245152.26,식음료
464,2019-11-01,중문동,4764,260005882,54918979.6,소매업
34,2019-01-01,중문동,1787,345734484,20872379.38,숙박업
206,2019-05-01,중문동,4473,178955470,43903981.88,소매업
77,2019-02-01,중문동,23490,1096727274,55491357.288,식음료
367,2019-09-01,중문동,531,23739100,10244513.45,문화레저
120,2019-03-01,중문동,3878,198153040,51395018.150000006,소매업
77,2019-02-01,중문동,3503,128400575,46242797.74,소매업
76,2019-02-01,중문동,1764,330305729,18497119.096,숙박업
207,2019-05-01,중앙동,20667,889434662,25624034.115,소매업
293,2019-07-01,중앙동,22297,856678262,25302056.735,소매업
108,2019-03-01,중앙동,1671,124646500,5309500.908,쇼핑
78,2019-02-01,중앙동,57721,2365816682,29424226.026,식음료
221,2019-06-01,중앙동,1657,107117750,4733834.647,쇼핑
161,2019-04-01,중앙동,3279,495091830,10277951.036,문화레저
373,2019-09-01,중앙동,2965,290806775,9370687.502,숙박업
450,2019-11-01,중앙동,3268,499771130,4847584.925,문화레저
121,2019-03-01,중앙동,21218,854899116,26547504.54,소매업
406,2019-11-01,중앙동,1551,108234740,4847584.925,쇼핑
250,2019-06-01,중앙동,62235,2431097838,28403007.882,식음료
164,2019-04-01,중앙동,20143,884736692,25694877.59,소매업
78,2019-02-01,중앙동,20115,847981040,24520188.355,소매업
415,2019-10-01,중앙동,3321,407305657,9775854.684,숙박업
35,2019-01-01,중앙동,20940,1125015027,28198227.205,소매업
164,2019-04-01,중앙동,58554,2401243202,30833853.108,식음료
203,2019-05-01,중앙동,4188,551199711,5124806.823,문화레저
501,2019-12-01,중앙동,3055,400707250,10167098.14,숙박업
244,2019-06-01,중앙동,3364,406539118,9467669.294,문화레저
250,2019-06-01,중앙동,21169,879551071,23669173.235,소매업
491,2019-12-01,중앙동,3262,519430030,10167098.14,문화레저
35,2019-01-01,중앙동,65323,2729437759,33837872.646,식음료
121,2019-03-01,중앙동,59973,2446863494,31857005.448,식음료
207,2019-05-01,중앙동,61524,2486352065,30748840.937999997,식음료
183,2019-05-01,중앙동,1831,122093739,5124806.823,쇼핑
71,2019-02-01,중앙동,1690,115289850,4904037.671,쇼핑
368,2019-10-01,중앙동,1708,113524640,4887927.342,쇼핑
458,2019-11-01,중앙동,3102,404936327,9695169.85,숙박업
146,2019-04-01,중앙동,1670,126240243,5138975.518,쇼핑
327,2019-08-01,중앙동,2972,289290730,5015239.006,문화레저
293,2019-07-01,중앙동,66344,2470910129,30362468.082,식음료
162,2019-04-01,중앙동,2749,426171023,10277951.036,숙박업
422,2019-10-01,중앙동,23914,1067912816,24439636.71,소매업
409,2019-10-01,중앙동,3396,471697500,9775854.684,문화레저
35,2019-01-01,중앙동,2680,419241570,5639645.441,문화레저
205,2019-05-01,중앙동,2974,380384178,10249613.646,숙박업
285,2019-07-01,중앙동,3317,364646300,10120822.694,문화레저
331,2019-09-01,중앙동,1420,97087030,4685343.751,쇼핑
368,2019-09-01,중앙동,2968,393124630,9370687.502,문화레저
465,2019-11-01,중앙동,23383,1079788245,24237924.625,소매업
379,2019-09-01,중앙동,58001,2215006280,28112062.506000005,식음료
465,2019-11-01,중앙동,60585,2465777893,29085509.55,식음료
379,2019-09-01,중앙동,21135,1069180733,23426718.755000003,소매업
247,2019-06-01,중앙동,3049,442927587,9467669.294,숙박업
119,2019-03-01,중앙동,2843,438671500,5309500.908,문화레저
295,2019-08-01,중앙동,1716,104077860,5015239.006,쇼핑
508,2019-12-01,중앙동,25081,1153859760,25417745.35,소매업
77,2019-02-01,중앙동,2570,395311270,4904037.671,문화레저
331,2019-08-01,중앙동,3928,381303831,10030478.012,숙박업
336,2019-08-01,중앙동,26093,1109105083,25076195.03,소매업
119,2019-03-01,중앙동,2834,348517859,10619001.816,숙박업
508,2019-12-01,중앙동,63036,2494044538,30501294.42,식음료
35,2019-01-01,중앙동,3292,643873554,11279290.882,숙박업
422,2019-10-01,중앙동,64169,2540027206,29327564.052,식음료
442,2019-12-01,중앙동,1467,96798230,5083549.07,쇼핑
77,2019-02-01,중앙동,2645,458424430,9808075.342,숙박업
33,2019-01-01,중앙동,1887,141506478,5639645.441,쇼핑
336,2019-08-01,중앙동,73477,2762927548,30091434.036000002,식음료
257,2019-07-01,중앙동,1819,108121680,5060411.347,쇼핑
289,2019-07-01,중앙동,3337,375797571,10120822.694,숙박업
443,2019-12-01,천지동,1472,97679230,9262820.692,쇼핑
147,2019-04-01,천지동,1677,127940243,7975881.902,쇼핑
466,2019-11-01,천지동,72506,2824043877,52776305.184,식음료
294,2019-07-01,천지동,78486,2817775365,52238755.86000001,식음료
79,2019-02-01,천지동,21043,874085250,38631630.93999995,소매업
407,2019-11-01,천지동,1555,108544740,8796050.864,쇼핑
332,2019-09-01,천지동,1427,98000230,8334712.573,쇼핑
78,2019-02-01,천지동,2575,395592100,15452652.37599998,문화레저
78,2019-02-01,천지동,2894,501881629,15452652.37599998,숙박업
36,2019-01-01,천지동,3533,681126659,17949173.73599998,숙박업
122,2019-03-01,천지동,22335,894089386,41994098.43000001,소매업
509,2019-12-01,천지동,75231,2882391727,55576924.152,식음료
122,2019-03-01,천지동,71016,2777557009,50392918.11600001,식음료
369,2019-10-01,천지동,1711,113745640,9089774.498,쇼핑
502,2019-12-01,천지동,3208,418104873,18525641.384,숙박업
36,2019-01-01,천지동,22010,1164944267,44872934.339999944,소매업
332,2019-08-01,천지동,4137,413093817,17816104.454,숙박업
290,2019-07-01,천지동,3558,401183481,17412918.62,숙박업
162,2019-04-01,천지동,3295,510927080,15951763.804,문화레저
374,2019-09-01,천지동,3076,309715798,16669425.146,숙박업
222,2019-06-01,천지동,1660,107833750,8334702.464,쇼핑
251,2019-06-01,천지동,74095,2788024166,50008214.784,식음료
337,2019-08-01,천지동,87732,3180956398,53448313.361999996,식음료
258,2019-07-01,천지동,1823,108345680,8706459.31,쇼핑
248,2019-06-01,천지동,3240,464706421,16669404.928,숙박업
204,2019-05-01,천지동,4195,558312361,16393428.104,문화레저
120,2019-03-01,천지동,2856,439931500,16797639.372,문화레저
459,2019-11-01,천지동,3265,431957613,17592101.728,숙박업
184,2019-05-01,천지동,1834,123275739,8196714.052,쇼핑
380,2019-09-01,천지동,68679,2524822723,50008275.438,식음료
206,2019-05-01,천지동,3196,410225637,16393428.104,숙박업
208,2019-05-01,천지동,73802,2841283025,49180284.312,식음료
296,2019-08-01,천지동,1721,104627860,8908052.227,쇼핑
163,2019-04-01,천지동,2943,454157602,15951763.804,숙박업
423,2019-10-01,천지동,76499,2896838336,54538646.98799999,식음료
120,2019-03-01,천지동,3076,384492610,16797639.372,숙박업
416,2019-10-01,천지동,3491,430857636,18179548.996,숙박업
79,2019-02-01,천지동,67547,2669558178,46357957.12799995,식음료
165,2019-04-01,천지동,69975,2761566798,47855291.412,식음료
208,2019-05-01,천지동,21767,916724382,40983570.26,소매업
36,2019-01-01,천지동,2688,421771820,17949173.73599998,문화레저
245,2019-06-01,천지동,3373,407224118,16669404.928,문화레저
380,2019-09-01,천지동,22085,1111201243,41673562.865,소매업
410,2019-10-01,천지동,3408,477835500,18179548.996,문화레저
36,2019-01-01,천지동,76944,3091889124,53847521.20799993,식음료
251,2019-06-01,천지동,22235,910597731,41673512.32,소매업
72,2019-02-01,천지동,1695,116656650,7726326.18799999,쇼핑
423,2019-10-01,천지동,24969,1106985326,45448872.489999995,소매업
34,2019-01-01,천지동,1890,141712478,8974586.86799999,쇼핑
369,2019-09-01,천지동,2970,393389630,16669425.146,문화레저
466,2019-11-01,천지동,24418,1121215175,43980254.32,소매업
337,2019-08-01,천지동,27222,1134626893,44540261.135,소매업
509,2019-12-01,천지동,26000,1182872020,46314103.46,소매업
451,2019-11-01,천지동,3275,508991130,8796050.864,문화레저
294,2019-07-01,천지동,23278,876553922,43532296.550000004,소매업
328,2019-08-01,천지동,2978,292102030,8908052.227,문화레저
286,2019-07-01,천지동,3326,374462270,17412918.62,문화레저
109,2019-03-01,천지동,1675,134116500,8398819.686,쇼핑
492,2019-12-01,천지동,3269,531700030,18525641.384,문화레저
165,2019-04-01,천지동,21260,913149692,39879409.51,소매업
209,2019-05-01,추자면,183,20551820,4311134.748,소매업
166,2019-04-01,추자면,1072,69519500,6357036.291,식음료
381,2019-09-01,추자면,931,58468500,7630058.452,식음료
295,2019-07-01,추자면,135,15732120,4279496.162,소매업
381,2019-09-01,추자면,209,22586300,3815029.226,소매업
375,2019-09-01,추자면,114,10861000,1907514.613,숙박업
503,2019-12-01,추자면,77,20484000,2494079.55199999,숙박업
252,2019-06-01,추자면,1111,66246046,8354588.596,식음료
411,2019-10-01,추자면,15,2675000,4091183.29399998,문화레저
207,2019-05-01,추자면,93,20056010,2155567.374,숙박업
287,2019-07-01,추자면,20,547500,2139748.081,문화레저
121,2019-03-01,추자면,10,558000,2418278.32,문화레저
249,2019-06-01,추자면,93,24598000,2088647.149,숙박업
452,2019-11-01,추자면,23,2200500,2103579.565,문화레저
252,2019-06-01,추자면,159,15942380,4177294.298,소매업
338,2019-08-01,추자면,1297,88970500,9055875.212,식음료
338,2019-08-01,추자면,205,16723030,4527937.606,소매업
460,2019-11-01,추자면,127,19050000,2103579.565,숙박업
417,2019-10-01,추자면,156,17432000,2045591.64699999,숙박업
163,2019-04-01,추자면,8,274000,2119012.097,문화레저
291,2019-07-01,추자면,104,16062010,2139748.081,숙박업
209,2019-05-01,추자면,1214,78852035,8622269.496,식음료
333,2019-08-01,추자면,90,10106000,2263968.803,숙박업
295,2019-07-01,추자면,1071,62687466,8558992.324,식음료
493,2019-12-01,추자면,32,3370000,2494079.55199999,문화레저
164,2019-04-01,추자면,75,11061000,2119012.097,숙박업
80,2019-02-01,추자면,612,43999500,3634746.24,식음료
424,2019-10-01,추자면,1182,76734000,8182366.58799996,식음료
467,2019-11-01,추자면,1106,75779532,8414318.26,식음료
166,2019-04-01,추자면,144,18072000,4238024.194,소매업
370,2019-09-01,추자면,15,859000,1907514.613,문화레저
123,2019-03-01,추자면,93,7289000,4836556.64,소매업
80,2019-02-01,추자면,58,6771700,3634746.24,소매업
37,2019-01-01,추자면,879,64928200,4629192.19,식음료
121,2019-03-01,추자면,57,8448000,2418278.32,숙박업
37,2019-01-01,추자면,92,13534200,4629192.19,소매업
37,2019-01-01,추자면,89,22423110,2314596.095,숙박업
467,2019-11-01,추자면,274,22536400,4207159.13,소매업
79,2019-02-01,추자면,4,265000,1817373.12,문화레저
329,2019-08-01,추자면,33,2251000,4527937.606,문화레저
37,2019-01-01,추자면,15,1036000,4629192.19,문화레저
510,2019-12-01,추자면,1103,78372209,9976318.20799996,식음료
